Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
9/30/2020,ID-AC,Aceh,83,2,0,81,4554,176,2325,2053,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,15.82,867.88,0.38,33.54,3.86%,51.05%,0.57,0.29
9/30/2020,ID-BA,Bali,133,4,116,13,8878,275,7365,1238,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,31.55,2105.70,0.95,65.23,3.10%,82.96%,1.25,0.50
9/30/2020,ID-BT,Banten,144,1,280,-137,5643,171,3963,1509,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,13.43,526.28,0.09,15.95,3.03%,70.23%,1.76,1.00
9/30/2020,ID-BE,Bengkulu,28,0,20,8,693,34,441,218,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,14.00,346.58,0.00,17.00,4.91%,63.64%,1.56,1.00
9/30/2020,ID-JK,DKI Jakarta,1159,13,1453,-307,73736,1729,60224,11783,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,106.86,6798.36,1.20,159.41,2.34%,81.68%,0.94,0.62
9/30/2020,ID-YO,Daerah Istimewa Yogyakarta,36,0,29,7,2643,67,1885,691,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,9.91,727.90,0.00,18.45,2.53%,71.32%,0.73,0.00
9/30/2020,ID-GO,Gorontalo,82,1,20,61,2753,76,2263,414,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,69.45,2331.76,0.85,64.37,2.76%,82.20%,6.83,
9/30/2020,IDN,Indonesia,4284,139,4510,-365,287008,10740,214947,61321,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.15,1082.29,0.52,40.50,3.74%,74.89%,1.07,1.09
9/30/2020,ID-JA,Jambi,23,0,0,23,513,11,265,237,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,6.58,146.85,0.00,3.15,2.14%,51.66%,1.00,0.00
9/30/2020,ID-JB,Jawa Barat,430,16,374,40,22167,419,13642,8106,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,9.52,490.84,0.35,9.28,1.89%,61.54%,1.36,1.07
9/30/2020,ID-JT,Jawa Tengah,230,5,201,24,22435,1415,16039,4981,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,6.32,616.96,0.14,38.91,6.31%,71.49%,0.84,0.42
9/30/2020,ID-JI,Jawa Timur,293,29,350,-86,43743,3191,37058,3494,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.24,1080.63,0.72,78.83,7.29%,84.72%,1.06,1.21
9/30/2020,ID-KB,Kalimantan Barat,8,0,2,6,982,9,810,163,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.48,181.09,0.00,1.66,0.92%,82.48%,0.47,1.00
9/30/2020,ID-KS,Kalimantan Selatan,59,2,38,19,10348,421,8783,1144,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,14.67,2572.18,0.50,104.65,4.07%,84.88%,1.11,1.00
9/30/2020,ID-KT,Kalimantan Tengah,11,2,120,-111,3645,133,2815,697,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,4.28,1418.13,0.78,51.75,3.65%,77.23%,0.13,
9/30/2020,ID-KI,Kalimantan Timur,213,19,251,-57,8651,332,5771,2548,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,59.96,2435.40,5.35,93.46,3.84%,66.71%,1.87,1.58
9/30/2020,ID-KU,Kalimantan Utara,2,0,44,-42,577,4,495,78,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,3.08,889.87,0.00,6.17,0.69%,85.79%,1.00,1.00
9/30/2020,ID-BB,Kepulauan Bangka Belitung,14,0,1,13,361,4,303,54,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,10.15,261.64,0.00,2.90,1.11%,83.93%,1.40,1.00
9/30/2020,ID-KR,Kepulauan Riau,34,0,2,32,2234,55,1418,761,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,17.62,1157.87,0.00,28.51,2.46%,63.47%,1.89,1.00
9/30/2020,ID-LA,Lampung,19,3,11,5,894,33,639,222,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,2.09,98.29,0.33,3.63,3.69%,71.48%,0.79,
9/30/2020,ID-MA,Maluku,0,0,0,0,2815,41,1800,974,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,1524.01,0.00,22.20,1.46%,63.94%,0.00,1.00
9/30/2020,ID-MU,Maluku Utara,6,0,0,6,2065,74,1802,189,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,4.59,1578.98,0.00,56.58,3.58%,87.26%,0.86,1.00
9/30/2020,ID-NB,Nusa Tenggara Barat,27,1,40,-14,3316,196,2638,482,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,5.12,629.19,0.19,37.19,5.91%,79.55%,3.86,
9/30/2020,ID-NT,Nusa Tenggara Timur,18,0,6,12,424,6,274,144,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,3.33,78.35,0.00,1.11,1.42%,64.62%,4.50,1.00
9/30/2020,ID-PA,Papua,322,6,92,224,6321,86,3835,2400,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,74.19,1456.33,1.38,19.81,1.36%,60.67%,,
9/30/2020,ID-PB,Papua Barat,47,1,27,19,2135,35,1153,947,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,41.20,1871.66,0.88,30.68,1.64%,54.00%,1.38,0.33
9/30/2020,ID-RI,Riau,352,7,243,102,7622,158,3842,3622,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,57.95,1254.84,1.15,26.01,2.07%,50.41%,1.49,1.75
9/30/2020,ID-SR,Sulawesi Barat,21,0,7,14,794,11,424,359,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,13.46,508.98,0.00,7.05,1.39%,53.40%,0.13,1.00
9/30/2020,ID-SN,Sulawesi Selatan,75,4,373,-302,15545,420,12330,2795,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,7.96,1649.01,0.42,44.55,2.70%,79.32%,0.52,1.33
9/30/2020,ID-ST,Sulawesi Tengah,8,0,11,-3,410,15,267,128,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,2.71,138.72,0.00,5.08,3.66%,65.12%,0.89,1.00
9/30/2020,ID-SG,Sulawesi Tenggara,41,0,14,27,2856,60,1934,862,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,15.56,1083.68,0.00,22.77,2.10%,67.72%,1.14,0.00
9/30/2020,ID-SA,Sulawesi Utara,31,1,21,9,4487,176,3596,715,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,11.73,1698.41,0.38,66.62,3.92%,80.14%,2.58,0.50
9/30/2020,ID-SB,Sumatera Barat,101,11,104,-14,6280,127,3185,2968,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,18.30,1137.84,1.99,23.01,2.02%,50.72%,0.40,1.83
9/30/2020,ID-SS,Sumatera Selatan,110,6,86,18,6095,348,4357,1390,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,13.39,741.71,0.73,42.35,5.71%,71.48%,1.90,
9/30/2020,ID-SU,Sumatera Utara,102,4,170,-72,10313,430,6973,2910,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,6.86,693.32,0.27,28.91,4.17%,67.61%,1.16,2.00
10/1/2020,ID-AC,Aceh,112,3,162,-53,4666,179,2487,2000,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,21.34,889.23,0.57,34.11,3.84%,53.30%,1.35,1.50
10/1/2020,ID-BA,Bali,141,3,122,16,9019,278,7487,1254,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,33.44,2139.14,0.71,65.94,3.08%,83.01%,1.06,0.75
10/1/2020,ID-BT,Banten,100,3,137,-40,5743,174,4100,1469,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,9.33,535.61,0.28,16.23,3.03%,71.39%,0.69,3.00
10/1/2020,ID-BE,Bengkulu,20,2,15,3,713,36,456,221,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,10.00,356.58,1.00,18.00,5.05%,63.96%,0.71,
10/1/2020,ID-JK,DKI Jakarta,1253,6,1118,129,74989,1735,61342,11912,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,115.52,6913.89,0.55,159.96,2.31%,81.80%,1.08,0.46
10/1/2020,ID-YO,Daerah Istimewa Yogyakarta,37,2,49,-14,2680,69,1934,677,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,10.19,738.09,0.55,19.00,2.57%,72.16%,1.03,
10/1/2020,ID-GO,Gorontalo,6,0,35,-29,2759,76,2298,385,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,5.08,2336.85,0.00,64.37,2.75%,83.29%,0.07,0.00
10/1/2020,IDN,Indonesia,4174,116,3540,518,291182,10856,218487,61839,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.74,1098.03,0.44,40.94,3.73%,75.03%,0.97,0.83
10/1/2020,ID-JA,Jambi,21,0,3,18,534,11,268,255,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,6.01,152.86,0.00,3.15,2.06%,50.19%,0.91,1.00
10/1/2020,ID-JB,Jawa Barat,574,16,131,427,22741,435,13773,8533,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,12.71,503.55,0.35,9.63,1.91%,60.56%,1.33,1.00
10/1/2020,ID-JT,Jawa Tengah,299,5,188,106,22734,1420,16227,5087,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,8.22,625.18,0.14,39.05,6.25%,71.38%,1.30,1.00
10/1/2020,ID-JI,Jawa Timur,315,30,323,-38,44058,3221,37381,3456,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.78,1088.42,0.74,79.57,7.31%,84.84%,1.08,1.03
10/1/2020,ID-KB,Kalimantan Barat,29,0,14,15,1011,9,824,178,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,5.35,186.43,0.00,1.66,0.89%,81.50%,3.63,1.00
10/1/2020,ID-KS,Kalimantan Selatan,55,0,73,-18,10403,421,8856,1126,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,13.67,2585.85,0.00,104.65,4.05%,85.13%,0.93,0.00
10/1/2020,ID-KT,Kalimantan Tengah,46,0,15,31,3691,133,2830,728,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,17.90,1436.03,0.00,51.75,3.60%,76.67%,4.18,0.00
10/1/2020,ID-KI,Kalimantan Timur,131,20,108,3,8782,352,5879,2551,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,36.88,2472.28,5.63,99.09,4.01%,66.94%,0.62,1.05
10/1/2020,ID-KU,Kalimantan Utara,6,0,7,-1,583,4,502,77,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,9.25,899.13,0.00,6.17,0.69%,86.11%,3.00,1.00
10/1/2020,ID-BB,Kepulauan Bangka Belitung,10,0,0,10,371,4,303,64,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,7.25,268.89,0.00,2.90,1.08%,81.67%,0.71,1.00
10/1/2020,ID-KR,Kepulauan Riau,16,0,1,15,2250,55,1419,776,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,8.29,1166.17,0.00,28.51,2.44%,63.07%,0.47,1.00
10/1/2020,ID-LA,Lampung,13,0,16,-3,907,33,655,219,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,1.43,99.72,0.00,3.63,3.64%,72.22%,0.68,0.00
10/1/2020,ID-MA,Maluku,44,0,59,-15,2859,41,1859,959,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,23.82,1547.83,0.00,22.20,1.43%,65.02%,,1.00
10/1/2020,ID-MU,Maluku Utara,2,0,0,2,2067,74,1802,191,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,1.53,1580.51,0.00,56.58,3.58%,87.18%,0.33,1.00
10/1/2020,ID-NB,Nusa Tenggara Barat,30,2,14,14,3346,198,2652,496,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,5.69,634.88,0.38,37.57,5.92%,79.26%,1.11,2.00
10/1/2020,ID-NT,Nusa Tenggara Timur,5,0,8,-3,429,6,282,141,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.92,79.28,0.00,1.11,1.40%,65.73%,0.28,1.00
10/1/2020,ID-PA,Papua,61,5,32,24,6382,91,3867,2424,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,14.05,1470.39,1.15,20.97,1.43%,60.59%,0.19,0.83
10/1/2020,ID-PB,Papua Barat,31,0,11,20,2166,35,1164,967,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,27.18,1898.83,0.00,30.68,1.62%,53.74%,0.66,0.00
10/1/2020,ID-RI,Riau,265,7,275,-17,7887,165,4117,3605,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,43.63,1298.46,1.15,27.16,2.09%,52.20%,0.75,1.00
10/1/2020,ID-SR,Sulawesi Barat,10,0,0,10,804,11,424,369,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,6.41,515.39,0.00,7.05,1.37%,52.74%,0.48,1.00
10/1/2020,ID-SN,Sulawesi Selatan,110,0,237,-127,15655,420,12567,2668,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,11.67,1660.68,0.00,44.55,2.68%,80.27%,1.47,0.00
10/1/2020,ID-ST,Sulawesi Tengah,30,1,20,9,440,16,287,137,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,10.15,148.87,0.34,5.41,3.64%,65.23%,3.75,
10/1/2020,ID-SG,Sulawesi Tenggara,46,1,15,30,2902,61,1949,892,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,17.45,1101.14,0.38,23.15,2.10%,67.16%,1.12,
10/1/2020,ID-SA,Sulawesi Utara,17,0,24,-7,4504,176,3620,708,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,6.43,1704.84,0.00,66.62,3.91%,80.37%,0.55,0.00
10/1/2020,ID-SB,Sumatera Barat,192,3,107,82,6472,130,3292,3050,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,34.79,1172.62,0.54,23.55,2.01%,50.87%,1.90,0.27
10/1/2020,ID-SS,Sumatera Selatan,40,3,65,-28,6135,351,4422,1362,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.87,746.57,0.37,42.71,5.72%,72.08%,0.36,0.50
10/1/2020,ID-SU,Sumatera Utara,111,5,152,-46,10424,435,7125,2864,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,7.46,700.78,0.34,29.24,4.17%,68.35%,1.09,1.25
10/2/2020,ID-AC,Aceh,188,5,0,183,4854,184,2487,2183,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,35.83,925.05,0.95,35.07,3.79%,51.24%,1.68,1.67
10/2/2020,ID-BA,Bali,130,6,91,33,9149,284,7578,1287,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,30.83,2169.98,1.42,67.36,3.10%,82.83%,0.92,2.00
10/2/2020,ID-BT,Banten,82,3,114,-35,5825,177,4214,1434,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,7.65,543.26,0.28,16.51,3.04%,72.34%,0.82,1.00
10/2/2020,ID-BE,Bengkulu,9,1,10,-2,722,37,466,219,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,4.50,361.08,0.50,18.50,5.12%,64.54%,0.45,0.50
10/2/2020,ID-JK,DKI Jakarta,1198,3,675,520,76187,1738,62017,12432,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,110.45,7024.34,0.28,160.24,2.28%,81.40%,0.96,0.50
10/2/2020,ID-YO,Daerah Istimewa Yogyakarta,20,4,23,-7,2700,73,1957,670,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,5.51,743.59,1.10,20.10,2.70%,72.48%,0.54,2.00
10/2/2020,ID-GO,Gorontalo,16,0,21,-5,2775,76,2319,380,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,13.55,2350.40,0.00,64.37,2.74%,83.57%,2.67,1.00
10/2/2020,IDN,Indonesia,4317,116,2853,1348,295499,10972,221340,63187,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.28,1114.31,0.44,41.37,3.71%,74.90%,1.03,1.00
10/2/2020,ID-JA,Jambi,24,3,5,16,558,14,273,271,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,6.87,159.73,0.86,4.01,2.51%,48.92%,1.14,
10/2/2020,ID-JB,Jawa Barat,540,15,185,340,23281,450,13958,8873,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,11.96,515.51,0.33,9.96,1.93%,59.95%,0.94,0.94
10/2/2020,ID-JT,Jawa Tengah,344,17,203,124,23078,1437,16430,5211,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,9.46,634.64,0.47,39.52,6.23%,71.19%,1.15,3.40
10/2/2020,ID-JI,Jawa Timur,283,19,360,-96,44341,3240,37741,3360,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.99,1095.41,0.47,80.04,7.31%,85.12%,0.90,0.63
10/2/2020,ID-KB,Kalimantan Barat,6,0,18,-12,1017,9,842,166,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.11,187.54,0.00,1.66,0.88%,82.79%,0.21,1.00
10/2/2020,ID-KS,Kalimantan Selatan,75,4,63,8,10478,425,8919,1134,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,18.64,2604.49,0.99,105.64,4.06%,85.12%,1.36,
10/2/2020,ID-KT,Kalimantan Tengah,29,0,33,-4,3720,133,2863,724,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,11.28,1447.31,0.00,51.75,3.58%,76.96%,0.63,1.00
10/2/2020,ID-KI,Kalimantan Timur,319,10,84,225,9101,362,5963,2776,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,89.80,2562.08,2.82,101.91,3.98%,65.52%,2.44,0.50
10/2/2020,ID-KU,Kalimantan Utara,6,0,1,5,589,4,503,82,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,9.25,908.38,0.00,6.17,0.68%,85.40%,1.00,1.00
10/2/2020,ID-BB,Kepulauan Bangka Belitung,16,1,9,6,387,5,312,70,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,11.60,280.48,0.72,3.62,1.29%,80.62%,1.60,
10/2/2020,ID-KR,Kepulauan Riau,23,0,9,14,2273,55,1428,790,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,11.92,1178.09,0.00,28.51,2.42%,62.82%,1.44,1.00
10/2/2020,ID-LA,Lampung,25,3,17,5,932,36,672,224,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,2.75,102.47,0.33,3.96,3.86%,72.10%,1.92,
10/2/2020,ID-MA,Maluku,117,0,0,117,2976,41,1859,1076,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,63.34,1611.18,0.00,22.20,1.38%,62.47%,2.66,1.00
10/2/2020,ID-MU,Maluku Utara,7,0,0,7,2074,74,1802,198,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,5.35,1585.87,0.00,56.58,3.57%,86.89%,3.50,1.00
10/2/2020,ID-NB,Nusa Tenggara Barat,26,2,7,17,3372,200,2659,513,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.93,639.82,0.38,37.95,5.93%,78.86%,0.87,1.00
